_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
3655700,4152644,2017,2019,1958,PRIVATE,21,Scarborough Centre,1735 VICTORIA PARK AVE,4,43,2019-11-21,82,Evaluation needs to be conducted in 2 years,17,5,4,5,4,4,3,N/A,3,N/A,4,4,4,5,4,4,4,5,4,4,N/A,E2131,43.7375816521,-79.3075261759,320288.45,4843975.633
3655701,4152645,2017,2019,1958,PRIVATE,21,Scarborough Centre,1739 VICTORIA PARK AVE,4,43,2019-11-21,84,Evaluation needs to be conducted in 2 years,17,5,4,5,4,4,3,N/A,4,N/A,4,4,4,5,4,4,4,5,4,4,N/A,E2131,43.7380491988,-79.3077126,320273.313,4844027.536
3655702,4152646,2017,2019,1962,PRIVATE,21,Scarborough Centre,1749 VICTORIA PARK AVE,6,85,2019-11-21,84,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,N/A,4,5,4,4,5,5,4,4,4,4,4,4,N/A,E2131,43.7388748682,-79.3078956075,320258.359,4844119.222
3655703,4152648,2017,2019,1963,PRIVATE,21,Scarborough Centre,1757 VICTORIA PARK AVE,7,100,2019-11-21,87,Evaluation needs to be conducted in 3 years,20,4,4,5,4,4,5,4,5,5,4,4,5,5,4,4,4,5,4,4,4,E2131,43.7396579744,-79.3080818022,320243.161,4844206.182
3655704,4152649,2017,2019,1963,PRIVATE,21,Scarborough Centre,1759 VICTORIA PARK AVE,7,100,2019-11-21,87,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,5,4,5,5,4,4,5,5,4,4,4,5,4,4,N/A,E2131,43.7399748227,-79.308126745,320239.46,4844241.372
3655705,4152656,2017,2019,1959,PRIVATE,21,Scarborough Centre,1827 VICTORIA PARK AVE,4,36,2019-11-21,76,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,N/A,3,3,3,4,3,5,4,3,4,4,4,4,N/A,E2126,43.7441147474,-79.310048062,320083.654,4844700.933
3655706,4152639,2017,2019,1960,PRIVATE,21,Scarborough Centre,1617 VICTORIA PARK AVE,4,59,2019-11-21,74,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,3,4,N/A,4,3,5,3,3,4,4,3,3,N/A,E2131,43.7309861519,-79.3047834793,320511.088,4843243.43
3655707,4152640,2017,2019,1958,PRIVATE,21,Scarborough Centre,1631 VICTORIA PARK AVE,4,35,2019-11-21,75,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,3,N/A,3,N/A,4,4,4,5,3,4,4,3,4,3,N/A,E2131,43.7316703129,-79.3050968759,320485.664,4843319.377
3655708,4152642,2017,2019,1964,PRIVATE,21,Scarborough Centre,1651 VICTORIA PARK AVE,8,67,2019-11-21,52,Evaluation needs to be conducted in 1 year,19,3,4,3,2,2,3,2,2,3,2,2,3,3,2,2,3,4,2,2,N/A,E2131,43.7328848087,-79.3055213856,320451.154,4843454.222
3655709,4152643,2017,2019,1954,PRIVATE,21,Scarborough Centre,1689 VICTORIA PARK AVE,4,54,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,5,4,4,4,4,4,N/A,4,N/A,4,4,4,4,4,4,4,4,4,4,N/A,E2131,43.7354870834,-79.3066470427,320359.803,4843743.106
3655710,4153164,2017,2019,1968,PRIVATE,09,Davenport,323 RUSHOLME RD,20,226,2019-11-21,80,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,N/A,S0934,43.658994583,-79.430040338,310404.687,4835239.269
3655711,4156290,2017,2019,1969,PRIVATE,09,Davenport,357 RUSHOLME RD,16,267,2019-11-21,78,Evaluation needs to be conducted in 2 years,19,4,4,5,4,3,3,3,4,4,4,4,4,5,4,4,4,4,4,3,N/A,S0934,43.6600387742,-79.4305495251,310375.291,4835342.328
3655712,4155591,2017,2019,1968,TCHC,09,Davenport,61 PELHAM PARK GDNS,17,352,2019-11-21,56,Evaluation needs to be conducted in 1 year,20,2,3,4,2,3,4,2,2,3,3,2,3,5,3,2,3,3,3,2,2,S0926,43.66925972,-79.457795659,308187.607,4836369.289
3655713,4153955,2017,2019,1965,PRIVATE,08,Eglinton-Lawrence,10 SHALLMAR BLVD,11,138,2019-11-21,73,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,3,4,3,N/A,2,3,5,3,4,4,4,4,4,N/A,N0832,43.704286951,-79.423280437,310967.522,4840262.673
3655714,4153959,2017,2019,1960,PRIVATE,08,Eglinton-Lawrence,11 SHALLMAR BLVD,7,78,2019-11-21,88,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,4,4,5,4,N/A,4,4,5,5,5,4,4,4,4,N/A,N0832,43.703726864,-79.423164634,310976.913,4840200.458
3655715,4153956,2017,2019,1963,PRIVATE,08,Eglinton-Lawrence,20 SHALLMAR BLVD,11,155,2019-11-21,93,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,5,4,4,N/A,N0832,43.704511738,-79.424723028,310851.235,4840287.547
3655716,4153985,2017,2019,1965,PRIVATE,08,Eglinton-Lawrence,630 ROSELAWN AVE,9,104,2019-11-21,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,5,4,4,4,5,4,3,3,3,4,4,N/A,N0833,43.706292347,-79.422652894,311017.893,4840485.517
3655717,4153986,2017,2019,1958,PRIVATE,08,Eglinton-Lawrence,640 ROSELAWN AVE,8,138,2019-11-21,71,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,2,4,3,4,4,4,4,5,2,3,3,4,2,2,N/A,N0833,43.706149857,-79.423624259,310939.623,4840469.61
3655718,4153977,2017,2019,1988,SOCIAL HOUSING,08,Eglinton-Lawrence,668 ROSELAWN AVE,9,125,2019-11-21,77,Evaluation needs to be conducted in 2 years,20,4,4,5,4,4,4,4,4,4,4,4,4,5,2,4,3,4,3,3,4,N0833,43.705765956,-79.424733085,310850.299,4840426.886
3655719,4240547,2017,2019,1976,PRIVATE,08,Eglinton-Lawrence,33 ORCHARD VIEW BLVD,17,327,2019-11-21,87,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,3,4,4,5,5,4,5,5,4,4,4,4,4,4,N/A,N0833,43.707819465,-79.399390971,312892.413,4840657.216
3655720,4152635,2017,2019,1955,PRIVATE,21,Scarborough Centre,860 PHARMACY AVE,4,30,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,N/A,4,N/A,4,3,5,5,3,4,4,4,5,4,N/A,E2131,43.7280385906,-79.298841109,320990.589,4842917.106
3655721,4152630,2017,2019,1955,PRIVATE,21,Scarborough Centre,880 PHARMACY AVE,4,26,2019-11-21,81,Evaluation needs to be conducted in 2 years,16,3,4,5,4,5,3,N/A,4,N/A,3,4,5,5,5,4,4,N/A,5,2,N/A,E2131,43.7291106346,-79.2994551436,320940.832,4843036.085
3655722,4152653,2017,2019,1993,SOCIAL HOUSING,21,Scarborough Centre,963-967 PHARMACY AVE,4,72,2019-11-21,95,Evaluation needs to be conducted in 3 years,17,5,5,5,5,5,5,N/A,5,5,N/A,5,4,5,4,5,4,5,5,4,N/A,E2131,43.734818534,-79.300588721,320828.666,4843661.65
3655723,4442561,,2019,,PRIVATE,09,Davenport,17 PATON RD,4,16,2019-11-21,46,Building Audit,14,2,2,2,3,N/A,2,N/A,2,N/A,N/A,2,2,2,2,3,3,N/A,3,2,N/A,S0930,43.660285665,-79.444110556,309291.922,4835372.952
3655724,4154011,2017,2019,1952,PRIVATE,08,Eglinton-Lawrence,118 MONTGOMERY AVE,3,109,2019-11-21,77,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,3,4,4,N/A,4,3,3,5,4,4,4,3,4,3,N/A,N0833,43.709488115,-79.402619009,312632.053,4840842.279
3655725,4153160,2017,2019,1971,PRIVATE,09,Davenport,919 DUFFERIN ST,15,113,2019-11-21,72,Evaluation needs to be conducted in 2 years,19,4,3,5,3,4,3,4,3,4,3,4,3,5,4,3,4,4,3,2,N/A,S0934,43.6575632508,-79.4340091901,310107.154,4835070.126
3655726,4154016,2017,2019,1955,PRIVATE,08,Eglinton-Lawrence,132 CASTLEFIELD AVE,4,26,2019-11-21,68,Evaluation needs to be conducted in 2 years,17,3,4,5,3,3,3,N/A,4,N/A,3,3,3,5,4,3,3,2,4,3,N/A,N0833,43.7107762101,-79.4059080075,312367.109,4840984.111
3655727,4153166,2017,2019,1967,PRIVATE,09,Davenport,730 DOVERCOURT RD,20,356,2019-11-21,79,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,3,3,4,4,4,4,4,5,4,5,4,4,4,4,N/A,S0934,43.659713003,-79.429285039,310487.721,4835310.221
3655728,4153094,2017,2019,2008,PRIVATE,09,Davenport,767 DOVERCOURT RD,3,19,2019-11-21,75,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,N/A,4,N/A,3,3,3,5,2,4,4,N/A,3,N/A,N/A,S0932,43.6618560972,-79.4293177813,310485.14,4835547.351
3655729,4154501,2019,2019,1957,PRIVATE,08,Eglinton-Lawrence,91 NEPTUNE DR,3,12,2019-11-21,78,Evaluation needs to be conducted in 2 years,16,4,4,4,3,4,4,N/A,4,N/A,N/A,4,3,5,4,4,4,4,4,3,N/A,N0823,43.731732755,-79.438166679,309765.496,4843310.737
3655730,4156734,2017,2019,1974,TCHC,08,Eglinton-Lawrence,145 NEPTUNE DR,4,48,2019-11-21,71,Evaluation needs to be conducted in 2 years,17,4,3,4,3,4,4,N/A,3,N/A,N/A,3,4,4,4,3,3,4,4,3,3,N0823,43.729562759,-79.440565679,309572.41,4843069.517
3655731,4153954,2017,2019,1962,PRIVATE,08,Eglinton-Lawrence,21 MAYFAIR AVE,11,138,2019-11-21,91,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,4,4,5,5,N/A,5,4,5,4,4,4,4,4,4,5,N0832,43.7037098752,-79.4222136695,311053.822,4840197.688
3655732,4152622,2017,2019,1956,PRIVATE,21,Scarborough Centre,9 CRAIGTON DR,4,30,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,5,N/A,3,N/A,4,4,5,5,4,3,4,4,4,4,N/A,E2131,43.726834232,-79.3021111159,320727.464,4842782.69
3655733,4152626,2017,2019,1955,PRIVATE,21,Scarborough Centre,10 CRAIGTON DR,4,36,2019-11-21,79,Evaluation needs to be conducted in 2 years,16,3,4,5,4,4,4,N/A,4,N/A,4,4,4,5,3,4,4,N/A,4,3,N/A,E2131,43.7273459768,-79.3025559656,320691.488,4842839.459
3655734,4152624,2017,2019,1956,PRIVATE,21,Scarborough Centre,19 CRAIGTON DR,4,38,2019-11-21,89,Evaluation needs to be conducted in 3 years,17,5,5,5,5,4,5,N/A,4,N/A,5,5,5,5,4,4,4,3,4,4,N/A,E2131,43.7274308243,-79.3009591644,320820.114,4842849.183
3655735,4152625,2017,2019,1955,PRIVATE,21,Scarborough Centre,23 CRAIGTON DR,4,36,2019-11-21,87,Evaluation needs to be conducted in 3 years,17,4,4,5,5,4,5,N/A,4,N/A,5,5,5,5,4,4,4,3,4,4,N/A,E2131,43.7272130939,-79.3004559002,320860.717,4842825.09
3655736,4152632,2017,2019,1955,PRIVATE,21,Scarborough Centre,32 CRAIGTON DR,4,30,2019-11-21,79,Evaluation needs to be conducted in 2 years,17,3,3,5,4,3,5,N/A,3,N/A,5,3,5,5,4,4,3,4,5,3,N/A,E2131,43.7276976882,-79.2994488565,320941.719,4842879.117
3655737,4154012,2017,2019,1974,PRIVATE,08,Eglinton-Lawrence,411 DUPLEX AVE,23,458,2019-11-21,88,Evaluation needs to be conducted in 3 years,20,5,5,5,3,4,3,5,4,5,4,5,5,5,4,4,4,4,5,4,5,N0833,43.707330009,-79.400257336,312822.658,4840602.751
3655738,4255532,2017,2019,2006,PRIVATE,09,Davenport,1401 DUPONT ST,6,171,2019-11-21,79,Evaluation needs to be conducted in 2 years,18,4,5,4,4,4,4,3,3,3,N/A,4,4,5,4,4,4,N/A,4,4,4,S0930,43.666313356,-79.446687913,309068.351,4836043.153
3655739,4255546,2017,2019,2008,PRIVATE,09,Davenport,1407 DUPONT ST,5,74,2019-11-21,79,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,5,3,4,3,4,4,4,5,4,3,4,N/A,4,4,4,S0930,43.666206649,-79.447567251,309012.691,4836030.543
3655740,4152942,2017,2019,1920,PRIVATE,09,Davenport,1625 DUPONT ST,4,10,2019-11-21,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,3,3,3,3,N/A,3,4,N/A,S0929,43.6647859193,-79.455225181,308395.475,4835871.433
3655741,4153117,2017,2019,1993,SOCIAL HOUSING,09,Davenport,6 A GREENLAW AVE,4,44,2019-11-21,75,Evaluation needs to be conducted in 2 years,19,4,4,5,4,3,4,4,3,3,N/A,4,4,5,4,3,4,2,4,3,4,S0927,43.6725455613,-79.4464387192,309103.482,4836733.878
3655742,4153969,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,140 ELM RIDGE DR,18,229,2019-11-21,65,Evaluation needs to be conducted in 1 year,19,4,4,5,3,3,4,3,3,3,3,3,3,5,3,3,3,3,2,2,N/A,N0832,43.703280028,-79.438740603,309721.568,4840149.728
3655743,4152668,2019,2019,1955,PRIVATE,20,Scarborough Southwest,640 KENNEDY RD,3,18,2019-11-20,88,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,5,N/A,3,N/A,N/A,5,5,5,5,4,3,N/A,5,3,N/A,E2023,43.724263108,-79.264921835,323733.455,4842492.069
3655744,4152669,2019,2019,1954,PRIVATE,20,Scarborough Southwest,644 KENNEDY RD,3,18,2019-11-20,88,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,5,N/A,3,N/A,N/A,4,5,5,5,4,4,N/A,5,3,N/A,E2023,43.724471124,-79.265200238,323701.623,4842528.778
3655745,4152586,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2570 KINGSTON RD,10,118,2019-11-20,80,Evaluation needs to be conducted in 2 years,19,5,5,5,4,5,4,3,4,4,4,3,3,4,4,4,4,5,4,2,N/A,E2032,43.713486559,-79.2466803233,325197.68,4841311.898
3655746,4152779,2017,2019,1968,PRIVATE,20,Scarborough Southwest,3207 KINGSTON RD,5,53,2019-11-20,80,Evaluation needs to be conducted in 2 years,17,5,4,5,3,3,4,N/A,4,4,N/A,3,5,5,3,4,4,5,3,4,N/A,E2037,43.7293849818,-79.2268912004,326786.54,4843083.157
3655747,4155566,2017,2019,1969,TCHC,20,Scarborough Southwest,675 KENNEDY RD,11,192,2019-11-20,76,Evaluation needs to be conducted in 2 years,19,3,4,5,3,4,5,4,2,3,N/A,3,5,5,4,3,3,4,5,3,4,E2023,43.72687441,-79.265289789,323769.245,4842812.63
3655748,4152671,2017,2019,1957,PRIVATE,20,Scarborough Southwest,708 KENNEDY RD,4,49,2019-11-20,90,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,5,N/A,5,4,5,4,5,5,4,4,4,4,5,3,N/A,E2023,43.7285394455,-79.2674579982,323518.74,4842979.297
3655749,4152672,2017,2019,1957,PRIVATE,20,Scarborough Southwest,712 KENNEDY RD,4,49,2019-11-20,89,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,4,N/A,5,4,5,4,5,5,4,4,4,4,5,3,N/A,E2023,43.728810664,-79.2674784317,323517.01,4843009.424
3655750,4154490,2017,2019,1962,PRIVATE,08,Eglinton-Lawrence,437 GLEN PARK AVE,4,43,2019-11-20,80,Evaluation needs to be conducted in 2 years,18,4,4,4,4,5,4,N/A,4,4,4,5,5,5,3,4,3,4,3,3,N/A,N0826,43.7075137673,-79.4552760493,308388.845,4840618.272
3655751,4152666,2020,2019,1958,PRIVATE,20,Scarborough Southwest,115 FOXRIDGE DR,3,10,2019-11-20,69,Evaluation needs to be conducted in 2 years,15,3,3,5,3,2,5,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,5,3,N/A,E2023,43.7234871181,-79.2660288594,323635.43,4842418.318
3655752,4152618,2017,2019,1956,PRIVATE,20,Scarborough Southwest,19 ENGELHART CRES,3,11,2019-11-20,76,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,N/A,4,N/A,4,4,4,5,4,4,4,N/A,4,4,N/A,E2021,43.7221830841,-79.2995646388,320933.879,4842266.448
3655753,4152619,2017,2019,1956,PRIVATE,20,Scarborough Southwest,23 ENGELHART CRES,3,11,2019-11-20,76,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,N/A,4,N/A,4,4,4,5,4,4,4,N/A,4,4,N/A,E2021,43.7223884038,-79.2991027155,320971.04,4842289.348
3655754,4156455,2017,2019,1969,TCHC,20,Scarborough Southwest,20 EPPLEWORTH RD,3,36,2019-11-20,74,Evaluation needs to be conducted in 2 years,17,3,3,2,4,4,4,N/A,3,N/A,N/A,4,5,4,4,3,3,5,4,3,5,E2023,43.726760854,-79.263575088,323859.729,4842772.896
3655755,4156240,2017,2019,1969,TCHC,20,Scarborough Southwest,30 EPPLEWORTH RD,3,45,2019-11-20,75,Evaluation needs to be conducted in 2 years,17,3,4,2,3,4,4,N/A,4,N/A,N/A,4,5,4,4,3,3,5,4,3,5,E2023,43.727206754,-79.263241732,323854.783,4842776.82
3655756,4154491,2017,2019,1962,PRIVATE,08,Eglinton-Lawrence,435 GLEN PARK AVE,4,42,2019-11-20,72,Evaluation needs to be conducted in 2 years,18,3,4,3,4,3,4,N/A,2,2,3,4,4,5,4,4,4,4,4,4,N/A,N0826,43.7077057177,-79.4544291704,308457.083,4840639.629
3655757,4154484,2017,2019,1992,SOCIAL HOUSING,08,Eglinton-Lawrence,525 LAWRENCE AVE W,8,133,2019-11-20,89,Evaluation needs to be conducted in 3 years,19,4,5,4,5,4,5,4,5,5,N/A,4,4,5,4,5,5,4,5,4,4,N0827,43.7186117701,-79.4314251429,310310.053,4841852.53
3655758,4154565,2017,2019,1954,PRIVATE,08,Eglinton-Lawrence,568 LAWRENCE AVE W,3,29,2019-11-20,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,4,N/A,2,N/A,N/A,4,5,5,3,3,4,N/A,3,3,N/A,N0823,43.718310388,-79.435578125,309975.181,4841819.729
3655759,4154493,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,1049 LAWRENCE AVE W,3,20,2019-11-20,61,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,4,N/A,3,N/A,N/A,3,3,5,2,2,2,4,3,3,N/A,N0826,43.7126149261,-79.4604691719,307970.05,4841184.777
3655760,4152684,2017,2019,1962,PRIVATE,20,Scarborough Southwest,2323 EGLINTON AVE E,7,75,2019-11-20,89,Evaluation needs to be conducted in 3 years,17,4,5,5,4,4,4,N/A,5,4,N/A,3,3,5,5,5,5,5,5,5,N/A,E2023,43.731089491,-79.27051348,323259.124,4843268.708
3655761,4152795,2017,2019,1968,PRIVATE,20,Scarborough Southwest,3091 EGLINTON AVE E,7,79,2019-11-20,88,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,4,4,5,4,5,4,4,4,5,4,4,5,5,4,N/A,E2027,43.7409544272,-79.2260065723,326853.597,4844368.692
3655762,4152790,2017,2019,1960,PRIVATE,20,Scarborough Southwest,3131 EGLINTON AVE E,7,82,2019-11-20,79,Evaluation needs to be conducted in 2 years,17,5,3,5,3,5,5,N/A,5,5,N/A,3,5,5,3,3,3,3,3,3,N/A,E2027,43.7417156898,-79.2228457117,327107.906,4844454.096
3655763,4152791,2017,2019,1969,PRIVATE,20,Scarborough Southwest,3161 EGLINTON AVE E,12,166,2019-11-20,75,Evaluation needs to be conducted in 2 years,19,5,3,5,5,3,5,3,5,5,3,3,3,5,3,3,3,3,3,3,N/A,E2027,43.7418275772,-79.221378358,327226.052,4844466.914
3655764,4155943,2017,2019,1965,TCHC,20,Scarborough Southwest,3171 EGLINTON AVE E,12,161,2019-11-20,76,Evaluation needs to be conducted in 2 years,18,3,3,5,3,3,3,4,5,4,N/A,3,5,5,5,2,3,4,5,3,N/A,E2027,43.7426229529,-79.22004925,327332.807,4844555.63
3655765,4156313,2017,2019,1965,TCHC,20,Scarborough Southwest,3181 EGLINTON AVE E,7,103,2019-11-20,61,Evaluation needs to be conducted in 1 year,19,2,3,5,3,3,5,3,5,3,N/A,3,2,1,3,2,3,2,3,3,4,E2027,43.7426293696,-79.2196525266,327364.758,4844556.449
3655766,4154250,2017,2019,1962,PRIVATE,07,Humber River-Black Creek,137 LINDYLOU RD,7,114,2019-11-20,74,Evaluation needs to be conducted in 2 years,17,4,4,5,3,3,4,3,4,4,N/A,4,4,5,3,4,3,N/A,3,3,N/A,W0727,43.7488905549,-79.5504144221,300694.746,4845165.695
3655767,4154007,2017,2019,1960,PRIVATE,08,Eglinton-Lawrence,1106 AVENUE RD,4,22,2019-11-20,84,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,4,N/A,5,4,4,5,4,5,3,4,4,4,N/A,N0833,43.7080980731,-79.4106259149,311987.226,4840686.163
3655768,4154023,2017,2019,1929,PRIVATE,08,Eglinton-Lawrence,2914 YONGE ST,5,46,2019-11-20,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,3,4,4,4,4,5,4,4,4,N/A,4,3,N/A,N0829,43.7221803609,-79.4019572219,312683.992,4842251.409
3655769,4154022,2017,2019,1929,PRIVATE,08,Eglinton-Lawrence,2932 YONGE ST,5,46,2019-11-20,80,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,4,3,4,4,4,4,5,4,3,4,N/A,4,N/A,N/A,N0829,43.7226217113,-79.4021353156,312669.586,4842300.422
3655770,4154025,2017,2019,1955,PRIVATE,08,Eglinton-Lawrence,3000 YONGE ST,12,272,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,N/A,N0829,43.723761725,-79.402367148,312650.498,4842428
3655771,4152678,2017,2019,1971,PRIVATE,20,Scarborough Southwest,2223 EGLINTON AVE E,6,75,2019-11-20,78,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,3,4,4,N/A,4,5,5,3,4,3,4,4,4,N/A,E2023,43.729622459,-79.276709191,322772.838,4843098.516
3655772,4152683,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2243 EGLINTON AVE E,6,91,2019-11-20,84,Evaluation needs to be conducted in 2 years,18,4,4,5,3,4,4,N/A,4,5,4,4,5,5,4,5,4,3,4,5,N/A,E2023,43.730141875,-79.273996703,322991.213,4843156.818
3655773,4152687,2017,2019,1964,PRIVATE,20,Scarborough Southwest,2283 EGLINTON AVE E,9,101,2019-11-20,90,Evaluation needs to be conducted in 3 years,18,5,4,5,5,4,5,N/A,5,4,4,5,5,5,4,5,4,4,4,4,N/A,E2023,43.7305583723,-79.2723812981,323121.491,4843202.493
3655774,4152685,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2303 EGLINTON AVE E,7,169,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,5,4,5,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,N/A,E2023,43.7307518938,-79.2712141705,323215.458,4843224.253
3655775,4152677,2017,2019,1992,SOCIAL HOUSING,20,Scarborough Southwest,835-841 BIRCHMOUNT RD,6,102,2019-11-20,81,Evaluation needs to be conducted in 2 years,20,4,4,5,3,4,5,3,4,4,3,3,4,5,4,4,5,5,4,3,5,E2023,43.7294157081,-79.2774083068,322716.837,4843074.44
3655776,4154857,2017,2019,1962,PRIVATE,16,Don Valley East,80 BARTLEY DR,3,10,2019-11-20,73,Evaluation needs to be conducted in 2 years,14,4,3,4,3,3,4,N/A,4,N/A,N/A,3,3,5,4,4,3,N/A,4,N/A,N/A,N1631,43.722615158,-79.306619676,320365.066,4842314.073
3655777,4154858,2017,2019,1962,PRIVATE,16,Don Valley East,85 BARTLEY DR,4,15,2019-11-20,73,Evaluation needs to be conducted in 2 years,17,3,4,4,4,3,4,N/A,4,N/A,4,3,3,5,4,3,3,3,4,4,N/A,N1631,43.722088465,-79.306514169,320373.704,4842255.579
3655778,4154519,2017,2019,1974,PRIVATE,08,Eglinton-Lawrence,3636 BATHURST ST,19,225,2019-11-20,80,Evaluation needs to be conducted in 2 years,20,5,4,5,4,4,4,4,4,4,4,4,3,5,4,4,3,4,4,3,4,N0823,43.732436835,-79.433531915,310167.468,4843398.065
3655779,4155635,2017,2019,1957,TCHC,08,Eglinton-Lawrence,1 REPLIN RD,3,31,2019-11-20,66,Evaluation needs to be conducted in 2 years,16,4,3,5,3,3,3,N/A,3,N/A,3,3,3,4,3,3,3,N/A,4,3,N/A,N0823,43.719043907,-79.4433371886,309350.165,4841899.794
3655780,4155630,2017,2019,1957,TCHC,08,Eglinton-Lawrence,4 REPLIN RD,4,30,2019-11-20,56,Evaluation needs to be conducted in 1 year,16,3,2,5,3,2,2,N/A,2,N/A,3,3,3,3,3,3,2,N/A,3,3,N/A,N0823,43.717910324,-79.443368577,309354.813,4841773.51
3655781,4155633,2017,2019,1957,TCHC,08,Eglinton-Lawrence,6 REPLIN RD,4,30,2019-11-20,56,Evaluation needs to be conducted in 1 year,16,3,3,5,2,2,2,N/A,2,N/A,2,3,3,3,3,4,2,N/A,3,3,N/A,N0823,43.7172142452,-79.4429757151,309379.427,4841696.543
3655782,4155053,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,377 RIDELLE AVE,18,231,2019-11-20,69,Evaluation needs to be conducted in 2 years,20,3,4,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,4,5,4,N0831,43.7038823265,-79.4401320066,309609.636,4840215.587
3655783,4153965,2017,2019,1951,PRIVATE,08,Eglinton-Lawrence,3 RIDGE HILL DR,4,12,2019-11-20,75,Evaluation needs to be conducted in 2 years,17,4,3,5,4,4,4,N/A,4,4,3,3,3,5,3,3,4,N/A,4,4,N/A,N0832,43.7030609955,-79.4261250612,310738.645,4840125.312
3655784,4154553,2017,2019,1984,SOCIAL HOUSING,08,Eglinton-Lawrence,3270 BATHURST ST,8,160,2019-11-20,82,Evaluation needs to be conducted in 2 years,18,5,5,5,3,4,4,4,3,5,N/A,4,5,5,4,4,4,N/A,3,4,3,N0823,43.7242397446,-79.4314621221,310306.569,4842477.78
3655785,4153971,2019,2019,1953,PRIVATE,08,Eglinton-Lawrence,2400 BATHURST ST,6,31,2019-11-20,84,Evaluation needs to be conducted in 2 years,17,4,5,5,4,N/A,4,N/A,4,4,N/A,4,4,5,4,4,4,4,4,3,5,N0832,43.7050294504,-79.4269669508,310670.598,4840343.952
